https://www.instagram.com/p/DRSmMhODnJ2
Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.'
"I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it," the author tells ELLE magazine. "I'm almost embarrassed to say I wrote it."
"When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"
Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict "feels like a circus" and is "all-around sad."
"This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up."
"bit_flags","child_comment_count","comment_index","comment_like_count","content_type","created_at","created_at_for_fb_app","created_at_utc","did_report_as_spam","has_disliked_comment","has_liked_comment","has_more_head_child_comments","has_more_tail_child_comments","has_translation","inline_composer_display_condition","is_covered","is_ranked_comment","media_id","num_head_child_comments","pk","private_reply_status","share_enabled","status","strong_id__","text","type","user/fbid_v2","user/full_name","user/id","user/is_mentionable","user/is_private","user/is_verified","user/latest_reel_media","user/pk","user/pk_id","user/profile_pic_id","user/profile_pic_url","user/strong_id__","user/username","user_id"
"0","0","64","3","comment","1763739000","1763739000","1763739000","false","false","false",,,,"never","false","true","3770243824132977270",,"18078967519909344","0","true","Active","18078967519909344","She chose sides thats what makes her embarassing.","0","17841404144701269","Anna-lyn","4250154156","false","true","false",,"4250154156","4250154156","3764773102552017156_4250154156","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/582862948_18412420657138157_5856882736309582104_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=IC8t30J3GIoQ7kNvwG7IufH&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afiu5BJ6TaQjqSBeT2sJJSFuY-F8fdBfgU4mDzCmm10irA&oe=6928574F&_nc_sid=f5838a","4250154156","aries_storm24","4250154156"
"0","0","65","2","comment","1763746601","1763746601","1763746601","false","false","false",,,,"never","false","true","3770243824132977270",,"17874062760449044","0","true","Active","17874062760449044","Blake started it. Just come out and say her name.","0","17841465845227056","","65976450840","true","true","false",,"65976450840","65976450840","3354360129603339154_65976450840","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/440654885_963357845344670_8829419474139878059_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=vXAln7BHKEIQ7kNvwGPZwwb&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfhuUK1HlGzSoD9th7UF5E04NAe9ubwNjTDUYXpQRZkjug&oe=6928604F&_nc_sid=f5838a","65976450840","ms.von.shweetz","65976450840"
"0","0","66","22","comment","1763672571","1763672571","1763672571","false","false","false",,,,"never","false","true","3770243824132977270",,"18293691691274520","0","true","Active","18293691691274520","She should embarrace is to choose blake instead of a proffesional person as Justin.. shame on you Coleen. Not for the book, for your chooices in real life.","0","17841401229550220","Daniela Garcia","14120985","true","true","false",,"14120985","14120985","3386388560065069381_14120985","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/447925021_7933756326677160_2671485402516884728_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=VDOL8mjzPEsQ7kNvwH6zu_N&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfiryujpL2rypK024uikSi3_XsCusTb3puPqlFn11l1Dcg&oe=69286BE4&_nc_sid=f5838a","14120985","dacriga","14120985"
"0","0","67","5","comment","1763693927","1763693927","1763693927","false","false","false",,,,"never","false","true","3770243824132977270",,"17846857236608184","0","true","Active","17846857236608184","Next time dont pick blake","0","17841400282062912","Jennifer  💙⚾️","186377402","true","true","false",,"186377402","186377402","2503407583947170414_186377402","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/146741985_865944357516570_7250924870452564055_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=dhSKMkaTKuYQ7kNvwGeCz8N&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfiHu5tbQpFKrK2c1AaseeXzArlxQ2_i3xBx367GSfaT2A&oe=69285F10&_nc_sid=f5838a","186377402","msjennio","186377402"
"0","0","68","49","comment","1763681691","1763681691","1763681691","false","false","false",,,,"never","false","true","3770243824132977270",,"17904994170278443","0","true","Active","17904994170278443","She contributed to the problem.","0","17841401318773965","Barbie B","253803959","true","true","false",,"253803959","253803959","3756278985995980416_253803959","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/564430683_18531133825043960_6827243835946577038_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjcuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=z-mgqk1Pe4kQ7kNvwFIkjx9&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfhiVm-HkIt_lQ2qUys33az7aKRP70G6P7IQkSB_-uyCRQ&oe=69288444&_nc_sid=f5838a","253803959","jassminea1","253803959"
"0","0","69","9","comment","1763684284","1763684284","1763684284","false","false","false",,,,"never","false","true","3770243824132977270",,"17869653741392921","0","true","Active","17869653741392921","Nothing suspicious in the timing of a coordinated PR push for Colleen after text messages were released last week. Look past headlines & PR, read ALL the text messages.","0","17841406812021943","Jeanine","6815547067","true","true","false",,"6815547067","6815547067","1680265343488071235_6815547067","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/26066747_1540102872693177_7354295474720866304_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MTIuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=MWyGrMO4E4EQ7kNvwH9v6_x&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afhnwum9G3b8eDEfiiozIy1iZspB2Oq4uy28B33xDZ1OYA&oe=69285A96&_nc_sid=f5838a","6815547067","jeanine369","6815547067"
"0","0","70","3","comment","1763741142","1763741142","1763741142","false","false","false",,,,"never","false","true","3770243824132977270",,"18541592803045799","0","true","Active","18541592803045799","So, she calls a lawsuit about SH a circus? Pretty clear she thinks Blake’s claims belong under the big tent. Also, Colleen helped start this circus. She should only be embarrassed that she played mean girl with Blake. Don’t try to play neutral now.","0","17841470040535389","Hannah","69963118684","true","true","false",,"69963118684","69963118684","3485414095103467057_69963118684","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/464517483_1671387673437601_2687842619915353716_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NDcuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=mO4t6lW1gIwQ7kNvwEiDhoL&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfiFPfnWFjqCHS30L7wp-GxosSUgNxV2jCVLFiWZVfnC2w&oe=69285F7A&_nc_sid=f5838a","69963118684","hannah.inhouse","69963118684"
"0","0","71","4","comment","1763739303","1763739303","1763739303","false","false","false",,,,"never","false","true","3770243824132977270",,"17888635398389340","0","true","Active","17888635398389340","TEAM JUSTIN ❤️","0","17841401573537898","Tamar E","505524451","true","true","false",,"505524451","505524451",,"https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/12555997_215431382139818_1605602440_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=ObkMzvr6VisQ7kNvwFAikhO&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfgHat7OLvZzq3tjI8zsv1pDFxherq1Oi9WccPQcqsv2Nw&oe=69285A53&_nc_sid=f5838a","505524451","tammylizz","505524451"
"0","0","72","21","comment","1763687106","1763687106","1763687106","false","false","false",,,,"never","false","true","3770243824132977270",,"17877278244435098","0","true","Active","17877278244435098","Maybe she should have not shunned Justin in the process. Her siding with Blake immediately wasn’t a good look.","0","17841405438921838","Jennifer Raymond","5374709297","true","true","false",,"5374709297","5374709297","3769801874372384185_5374709297","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/583782299_18387560668181298_3589283543718446562_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=bfrorRsKcTsQ7kNvwGmKGRD&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afhd2hI-igatp-DX8DhoQsUU6yUzldaipM_tcT-wi3Hgcg&oe=69286F9C&_nc_sid=f5838a","5374709297","giantsfanjenn27","5374709297"
"0","0","73","12","comment","1763690677","1763690677","1763690677","false","false","false",,,,"never","false","true","3770243824132977270",,"17968370459829266","0","true","Active","17968370459829266","Well, she should back Justin Baldoni then he’s the only one that’s honest!","0","17841407310599603","Kell Sweet","7356827686","false","true","false",,"7356827686","7356827686","3650170863514149453_7356827686","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/504837050_18303157675243687_8773314566375084123_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NDguYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=8PfGFWtDbRIQ7kNvwERGWWg&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfjYJX0v4g3T9P_9YO_dam6vyQDRmMZA8faMKI-jcLPAGg&oe=69286AB5&_nc_sid=f5838a","7356827686","ksweet1929","7356827686"
"0","0","74","5","comment","1763692781","1763692781","1763692781","false","false","false",,,,"never","false","true","3770243824132977270",,"17916487434218315","0","true","Active","17916487434218315","I’d be embarrassed too, but not for the reason that she is.","0","17841401109585421","Rachel Allyson","346980986","false","true","false",,"346980986","346980986","3477644243234877045_346980986","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/462800083_348365508298493_3009609220384380675_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHekHpFsG7TclvBX27Ns9cHv-NTCl2gf096yhI7KWoGaq9OEoq-drMd5jv-lfdzHCc&_nc_ohc=p2zJadK04xYQ7kNvwGPxYPF&_nc_gid=TEqudZlRTo5clhzHgVtAJA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afg8JWm1X2Ao6eSeOToYrUjWwG6FVkW7H7zDnaf6SCluFw&oe=692852C9&_nc_sid=f5838a","346980986","allyallysonstone","346980986"
"0","0","75","5","comment","1763690018","1763690018","1763690018","false","false","false",,,,"never","false","true","3770243824132977270",,"18159293593397172","0","true","Active","18159293593397172","You have Blake to thank for that","0","17841401853259167","Autumn Jones","586749775","true","true","false",,"586749775","586749775","2560422775897850709_586749775","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/174478595_1968072823342874_425359277243024490_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=XL49thl5UXsQ7kNvwHWbVNZ&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afi8jDsh-01GSqB6kelrFY9Zv6N3vXNFo8jPa8PQX3C6fw&oe=69287527&_nc_sid=f5838a","586749775","aface81","586749775"
"0","0","76","6","comment","1763686341","1763686341","1763686341","false","false","false",,,,"never","false","true","3770243824132977270",,"17940876402086437","0","true","Active","17940876402086437","She should be embarrassed by how he treated Justin Baldoni. Shame on her and Blake lively. She should be embarrassed indeed","0","17841476608653149","Luna","76745193621","true","true","false",,"76745193621","76745193621",,"https://instagram.fvga2-6.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8438d1d6-990335f2&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fvga2-6.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHd8IzYSX74ZWaNo-MclbgCLWdZQEkTdyN_TKoP-AoBNW54EjV9aZOWr3adZSSvSCl-jAXl_L-_b6ypT1qvf85N&_nc_ohc=sFFPF24sU0kQ7kNvwEKCjvv&_nc_gid=Wfbup4xVFhXOuox5ax9Ocw&edm=AHoPC7cBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8438d1d6-990335f2&oh=00_AfiriTYuMEvWP4xg8dN57YmvRM61uKSeVOTFYmr887SxQA&oe=692879EA&_nc_sid=4eb3e4","76745193621","lunathis_nyx","76745193621"
"0","0","77","15","comment","1763675900","1763675900","1763675900","false","false","false",,,,"never","false","true","3770243824132977270",,"18037231958711821","0","true","Active","18037231958711821","I won’t read another book of hers after what she done to Justin.","0","17841401571070688","Alisa Bartholemy","44084369","true","true","false",,"44084369","44084369",,"https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/1209510_444073939136286_1993346943_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDEyLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=LD1rjIIkmK0Q7kNvwEBXfGg&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfibTBUQ61sY7ht9_Himh6ELdqrUfKiZOOzH1nzjEMliKQ&oe=692873AF&_nc_sid=f5838a","44084369","alibart49","44084369"
"0","0","78","26","comment","1763673403","1763673403","1763673403","false","false","false",,,,"never","false","true","3770243824132977270",,"18160955527393175","0","true","Active","18160955527393175","She was jumping all on Blake's side though","0","17841401864144812","Tameka Henderson Turner","308030138","true","false","false","0","308030138","308030138","3668645870623193347_308030138","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/514964280_18512138443062139_233834002190279496_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDc4LmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=-6_47XTa9IcQ7kNvwHeShhq&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfgufRixQIJtEb8_Q9qADcqb9cHqU2_Ir06KY4W4w9OqlA&oe=692881E1&_nc_sid=f5838a","308030138","meka0027","308030138"
"0","0","79","6","comment","1763693413","1763693413","1763693413","false","false","false",,,,"never","false","true","3770243824132977270",,"18182770606359259","0","true","Active","18182770606359259","U should have said something when Justin was getting bullied u were quit all those promotions","0","17841401280780148","Rahman","1289514692","true","true","false",,"1289514692","1289514692","3533511006959778793_1289514692","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/471788143_1773468616722646_3081843144711687354_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=T4ClpHuDSO0Q7kNvwElod-b&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afh0hoUVlD5BjGbhbcnaHLv80TM-drU9LM9zmw7wWnmoMg&oe=69285864&_nc_sid=f5838a","1289514692","adeeka_n","1289514692"
"0","0","80","3","comment","1763777212","1763777212","1763777212","false","false","false",,,,"never","false","true","3770243824132977270",,"17987988209901496","0","true","Active","17987988209901496","She was a willing participant on the smear campaign against Justin Baldoni. I’m embarrassed to say I recommended her book to anyone.","0","17841400683460611","","39126782","true","true","false",,"39126782","39126782","3520825062041022555_39126782","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/470029354_2569531926569085_8700796229545509737_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=p6nbIcj76XEQ7kNvwG87v50&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfhEQZLbQpO5T70vy5k4aSipliQTSWcZkJ9v60SMS7GV5Q&oe=6928732A&_nc_sid=f5838a","39126782","shao_ming_ming","39126782"
"0","0","81","3","comment","1763745620","1763745620","1763745620","false","false","false",,,,"never","false","true","3770243824132977270",,"17927295078156542","0","true","Active","17927295078156542","Wasnt she on Blakes side attacking him?","0","17841404021349418","Kat","4075350044","true","false","false","0","4075350044","4075350044","3304134195491723195_4075350044","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/428133835_367777436183110_2586137977098913567_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=HvDENRFqwngQ7kNvwG_eCqK&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_Afj9d4s6rIYmNOegor8XSlKJzcd-ai4_v6ZWj60ochGYYg&oe=69286E56&_nc_sid=f5838a","4075350044","fr0styfingers","4075350044"
"0","0","82","3","comment","1763737735","1763737735","1763737735","false","false","false",,,,"never","false","true","3770243824132977270",,"18090046429904446","0","true","Active","18090046429904446","Justice for Justin!!!!","0","17841401676087334","C moore","1109431869","false","true","false",,"1109431869","1109431869","3491426701959979876_1109431869","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/465000732_1207525453664379_7596876447193072610_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=Qw7e4QfSuRMQ7kNvwFmyJed&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfivG-FV1bry7xIqR0VMpzFk2WCCiOY8xIUsPj2aMQhQAA&oe=69287B84&_nc_sid=f5838a","1109431869","cmooreisback","1109431869"
"0","0","83","3","comment","1763715861","1763715861","1763715861","false","false","false",,,,"never","false","true","3770243824132977270",,"17868833631472200","0","true","Active","17868833631472200","No sympathy for her. It's not about her so she can stop playing the victim.","0","17841406871511802","TB","6814421050","true","true","false",,"6814421050","6814421050","3757387012756285062_6814421050","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/573102239_18334834027229051_3002400366015164225_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MTQuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=FmmGPQxn_dQQ7kNvwE0vf3j&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfiDZbygtUvU8q16Ojo68608CTySeMXcIZMkZFC055EwSA&oe=69285754&_nc_sid=f5838a","6814421050","b13tiff","6814421050"
"0","0","84","2","comment","1763719452","1763719452","1763719452","false","false","false",,,,"never","false","true","3770243824132977270",,"18086607937805181","0","true","Active","18086607937805181","Well blame blake for that circus and you siding with her without knowing the  facts","0","17841407174300844","Louise Smith","7046759143","true","true","false",,"7046759143","7046759143",,"https://instagram.fvga2-6.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8438d1d6-990335f2&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fvga2-6.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHd8IzYSX74ZWaNo-MclbgCLWdZQEkTdyN_TKoP-AoBNW54EjV9aZOWr3adZSSvSCl-jAXl_L-_b6ypT1qvf85N&_nc_ohc=sFFPF24sU0kQ7kNvwEKCjvv&_nc_gid=Wfbup4xVFhXOuox5ax9Ocw&edm=AHoPC7cBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8438d1d6-990335f2&oh=00_AfiriTYuMEvWP4xg8dN57YmvRM61uKSeVOTFYmr887SxQA&oe=692879EA&_nc_sid=4eb3e4","7046759143","louisesmith2041","7046759143"
"0","0","85","2","comment","1763718373","1763718373","1763718373","false","false","false",,,,"never","false","true","3770243824132977270",,"18178731526321540","0","true","Active","18178731526321540","You should be embarrassed because you downplay domestic violence and how abusers still abuse in family court and the victims who leave relationships continue to be abused after- not who played your characters in the movie.","0","17841404010803621","Dr. Vargas M","3948973693","true","false","false","0","3948973693","3948973693","3696334128967064906_3948973693","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/529172859_18376958983133694_1025763449932721423_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=sszVCFagTd0Q7kNvwGDzjFK&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfiqAfHDJ6w60Kz7bBhnUrjhFPfH5Nk4LBZjN30nNYQ9yw&oe=6928816C&_nc_sid=f5838a","3948973693","medicallabbarbie","3948973693"
"0","0","86","2","comment","1763732970","1763732970","1763732970","false","false","false",,,,"never","false","true","3770243824132977270",,"18077119811229081","0","true","Active","18077119811229081","Yeah @colleenhoover you and your bestie ruined Justin’s life basically","0","17841463909535620","just don't","64044962317","true","true","false",,"64044962317","64044962317","3769016857194834818_64044962317","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/576646997_17931689793130318_7471999418463723100_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG8NeLIycLIhAJMhJSjE05NPN98kUbOxHkJ-j_Y25ORVvIe1E-R2en7K1a86ru2-Ug&_nc_ohc=Fe1HZUkCyecQ7kNvwFGEkjX&_nc_gid=coazwgw-v5MwOnqoxMVgBw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfjITKoowYd_KquOyKWMTIQ362W9XfPx7wNEwnST5wp57w&oe=69288061&_nc_sid=f5838a","64044962317","hithere.itsme.again","64044962317"
